jd,ra,dec,un_az,el
2459171.57258102,-172.383960300356,30.7621764955515,5.64752902179753,0.113342669891212
2459171.57269676,-172.340276642157,30.6787437322313,5.64681152699079,0.114612519305243
2459171.5728125,-172.296656752064,30.5952712140669,5.64609268393585,0.115882449194283
2459171.57292824,-172.25310034064,30.5117589953822,5.64537249171093,0.117152458739062
2459171.57304398,-172.20960711953,30.4282071303449,5.6446509493875,0.118422547118192
2459171.57315972,-172.16617680146,30.3446156729732,5.64392805603033,0.119692713508081
2459171.57327546,-172.122809100226,30.2609846771296,5.64320381069742,0.120962957083055
2459171.5733912,-172.079503730686,30.1773141965292,5.64247821244004,0.122233277015235
2459171.57350694,-172.036260408764,30.0936042847392,5.64175126030272,0.123503672474556
2459171.57362268,-171.993078851431,30.0098549951798,5.64102295332317,0.124774142628782
2459171.57373842,-171.949958776707,29.9260663811247,5.64029329053235,0.126044686643504
2459171.57385416,-171.906899903654,29.8422384957068,5.63956227095444,0.127315303682067
2459171.57396991,-171.863901952369,29.7583713919168,5.6388298936068,0.128585992905601
2459171.57408565,-171.820964643974,29.6744651226027,5.63809615749996,0.129856753473072
2459171.57420139,-171.778087700618,29.5905197404768,5.63736106163765,0.13112758454114
2459171.57431713,-171.735270845465,29.5065352981127,5.63662460501677,0.13239848526426
2459171.57443287,-171.692513802692,29.4225118479491,5.63588678662736,0.133669454794623
2459171.57454861,-171.649816297477,29.3384494422903,5.63514760545259,0.134940492282162
2459171.57466435,-171.607178056001,29.2543481333073,5.63440706046877,0.136211596874543
2459171.57478009,-171.564598805437,29.1702079730434,5.63366515064534,0.137482767717108
2459171.57489583,-171.522078273946,29.086029013408,5.63292187494484,0.138754003952965
2459171.57501157,-171.479616190669,29.001811306185,5.63217723232291,0.140025304722894
2459171.57512731,-171.437212285725,28.9175549030318,5.63143122172825,0.14129666916535
2459171.57524305,-171.394866290203,28.8332598554803,5.63068384210265,0.142568096416483
2459171.57535879,-171.352577936156,28.7489262149387,5.62993509238098,0.143839585610108
2459171.57547453,-171.310346956595,28.6645540326931,5.6291849714911,0.145111135877698
2459171.57559027,-171.268173085487,28.5801433599104,5.62843347835399,0.146382746348365
2459171.57570601,-171.226056057744,28.4956942476355,5.62768061188357,0.147654416148896
2459171.57582175,-171.183995609221,28.4112067467985,5.62692637098683,0.148926144403655
2459171.5759375,-171.14199147671,28.3266809082112,5.62617075456373,0.150197930234667
2459171.57605324,-171.100043397933,28.2421167825721,5.62541376150721,0.151469772761534
2459171.57616898,-171.058151111967,28.1575144202986,5.62465539070321,0.152741671101468
2459171.57628472,-171.016314357521,28.072873872195,5.62389564103061,0.154013624369325
2459171.57640046,-170.974532875509,27.9881951884589,5.62313451136125,0.15528563167742
2459171.5765162,-170.93280640732,27.90347841934,5.6223720005599,0.156557692135762
2459171.57663194,-170.891134695249,27.8187236149833,5.62160810748425,0.15782980485186
2459171.57674768,-170.849517482491,27.7339308254271,5.6208428309849,0.159101968930764
2459171.57686342,-170.80795451313,27.6491001006044,5.62007616990536,0.160374183475089
2459171.57697916,-170.766445532142,27.5642314903438,5.619308123082,0.16164644758497
2459171.5770949,-170.72499028538,27.4793250443719,5.61853868934406,0.162918760358072
2459171.57721064,-170.683588519581,27.3943808123152,5.61776786751368,0.164191120889538
2459171.57732638,-170.642239982346,27.3093988436982,5.61699565640578,0.165463528272065
2459171.57744212,-170.600944422149,27.2243791879496,5.61622205482815,0.166735981595785
2459171.57755786,-170.559701588321,27.1393218943992,5.61544706158138,0.168008479948349
2459171.5776736,-170.518511231051,27.0542270122821,5.61467067545888,0.16928102241485
2459171.57778934,-170.477373101378,26.9690945907391,5.61389289524681,0.170553608077851
2459171.57790508,-170.436286951188,26.8839246788156,5.61311371972414,0.171826236017398
2459171.57802083,-170.395252533207,26.7987173254692,5.61233314766258,0.173098905310901
2459171.57813657,-170.354269600996,26.7134725795632,5.61155117782659,0.174371615033275
2459171.57825231,-170.313337908949,26.6281904898738,5.61076780897337,0.175644364256815
2459171.57836805,-170.272457212281,26.5428711050878,5.60998303985282,0.176917152051242
2459171.57848379,-170.231627267032,26.4575144738076,5.60919686920756,0.178189977483647
2459171.57859953,-170.190847830055,26.3721206445472,5.60840929577287,0.17946283961855
2459171.57871527,-170.150118659015,26.286689665738,5.60762031827674,0.180735737517833
2459171.57883101,-170.109439512381,26.2012215857293,5.60682993543979,0.182008670240723
2459171.57894675,-170.068810149423,26.1157164527862,5.60603814597528,0.183281636843846
2459171.57906249,-170.028230330209,26.0301743150958,5.60524494858914,0.184554636381154
2459171.57917823,-169.987699815593,25.9445952207645,5.60445034197987,0.185827667903943
2459171.57929397,-169.947218367221,25.8589792178215,5.60365432483857,0.18710073046082
2459171.57940971,-169.906785747516,25.773326354219,5.60285689584895,0.188373823097723
2459171.57952545,-169.866401719678,25.6876366778319,5.60205805368726,0.189646944857927
2459171.57964119,-169.82606604768,25.6019102364644,5.60125779702232,0.190920094781928
2459171.57975693,-169.78577849626,25.5161470778439,5.60045612451547,0.192193271907585
2459171.57987267,-169.74553883092,25.4303472496268,5.5996530348206,0.193466475270003
2459171.57998842,-169.70534681834,25.344510799247,5.59884852658407,0.194739703901536
2459171.58010416,-169.665202224686,25.2586377745271,5.59804259844475,0.196012956831818
2459171.5802199,-169.62510481814,25.1727282227611,5.59723524903398,0.19728623308772
2459171.58033564,-169.585054367203,25.0867821913294,5.59642647697555,0.198559531693348
2459171.58045138,-169.545050641117,25.000799727546,5.5956162808857,0.199832851670037
2459171.58056712,-169.505093409855,24.9147808786608,5.5948046593731,0.201106192036321
2459171.58068286,-169.465182444124,24.8287256918589,5.5939916110388,0.202379551807944
2459171.5807986,-169.42531751535,24.7426342142622,5.59317713447628,0.203652929997868
2459171.58091434,-169.385498395684,24.6565064929325,5.59236122827137,0.204926325616195
2459171.58103008,-169.34572485799,24.5703425748703,5.59154389100227,0.206199737670221
2459171.58114582,-169.305996675844,24.4841425070152,5.59072512123951,0.20747316516443
2459171.58126156,-169.26631362353,24.3979063362523,5.58990491754596,0.208746607100386
2459171.5813773,-169.226675476032,24.3116341094058,5.58908327847679,0.210020062476868
2459171.58149304,-169.187082009033,24.2253258732449,5.58826020257947,0.21129353028976
2459171.58160878,-169.147532998911,24.1389816744863,5.58743568839373,0.212567009532021
2459171.58172452,-169.108028222728,24.0526015597891,5.58660973445157,0.21384049919379
2459171.58184026,-169.068567458236,23.9661855757618,5.58578233927722,0.215113998262263
2459171.58195601,-169.029150483863,23.8797337689605,5.58495350138713,0.216387505721737
2459171.58207175,-168.989777078716,23.7932461858915,5.58412321928998,0.217661020553568
2459171.58218749,-168.95044702257,23.7067228730106,5.58329149148659,0.218934541736192
2459171.58230323,-168.911160095871,23.620163876725,5.58245831647001,0.220208068245118
2459171.58241897,-168.871916079724,23.5335692433957,5.5816236927254,0.221481599052865
2459171.58253471,-168.832714755895,23.4469390193361,5.58078761873005,0.222755133129005
2459171.58265045,-168.793555906804,23.3602732508152,5.57995009295339,0.224028669440125
2459171.58276619,-168.754439315519,23.2735719840556,5.57911111385692,0.225302206949855
2459171.58288193,-168.715364765757,23.1868352652401,5.57827067989425,0.226575744618771
2459171.58299767,-168.676332041872,23.1000631405059,5.57742878951102,0.227849281404495
2459171.58311341,-168.63734092886,23.01325565595,5.57658544114494,0.229122816261611
2459171.58322915,-168.598391212348,22.9264128576315,5.57574063322573,0.230396348141634
2459171.58334489,-168.559482678591,22.8395347915668,5.5748943641751,0.231669875993098
2459171.58346063,-168.52061511447,22.7526215037362,5.57404663240677,0.232943398761452
2459171.58357637,-168.481788307488,22.6656730400814,5.57319743632642,0.234216915389096
2459171.58369211,-168.443002046178,22.5786894463712,5.57234677433168,0.235490424815329
2459171.58380785,-168.404256118438,22.4916707687544,5.57149464481211,0.236763925976396
2459171.5839236,-168.365550314025,22.4046170529281,5.57064104614915,0.238037417805438
2459171.58403934,-168.32688442288,22.3175283446967,5.56978597671619,0.239310899232473
2459171.58415508,-168.288258235549,22.2304046898315,5.56892943487844,0.240584369184417
2459171.58427082,-168.249671543171,22.1432461340727,5.56807141899298,0.24185782658505
2459171.58438656,-168.211124137477,22.0560527231288,5.56721192740873,0.243131270355041
2459171.5845023,-168.172615810791,21.9688245026825,5.5663509584664,0.244404699411841
2459171.58461804,-168.134146356015,21.881561518384,5.56548851049853,0.24567811266981
2459171.58473378,-168.095715566635,21.7942638158578,5.56462458182938,0.246951509040111
2459171.58484952,-168.057323236713,21.706931440704,5.56375917077503,0.248224887430673
2459171.58496526,-168.018969160883,21.6195644384923,5.56289227564322,0.249498246746326
2459171.585081,-167.980653134348,21.5321628547724,5.56202389473346,0.250771585888607
2459171.58519674,-167.942374952874,21.444726735067,5.56115402633691,0.252044903755896
2459171.58531248,-167.904134412791,21.3572561248783,5.56028266873644,0.253318199243297
